generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
24000000,Acrobates_pygmaeus,Caluromys_lanatus,39.7773,0.091614,-0.00460885,0.00217308,0
25000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00739804,0.00653523,0.00731088,0
25000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,143.403,0.115604,0.000444013,0.00872771,0
25000000,Acrobates_pygmaeus,Caluromys_lanatus,75.5707,0.0850132,-0.00274117,0.0131051,0
26000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0816438,0.0013732,0.0767566,0
26000000,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,52.8501,0.0385062,0.00463933,0.0555484,0
26000000,Macropus_parryi,NA,165.65,0.241582,-0.0057214,0.133469,0
26000000,Gracilinanus_emiliae,NA,152.289,0.101431,0.00194895,0.23861,0
26000000,Marmosops_incanus,NA,163.408,0.0593404,0.0127398,0.305697,0
26000000,Acrobates_pygmaeus,Caluromys_lanatus,52.645,0.0527059,0.00467252,0.000311191,0
27000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0381123,0.00328871,0.00418723,0
27000000,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,24.3544,0.0252521,0.00248934,0.00790919,0
27000000,Lestoros_inca,Rhyncholestes_raphanurus,161.763,0.252223,0.000997442,0.00592177,0
27000000,Antechinus_bellus,Myrmecobius_fasciatus,133.001,0.103956,0.000585688,0.0168655,0
27000000,Caenolestes_convelatus,NA,155.492,0.0722828,-0.00667961,0.101376,0
27000000,Wallabia_bicolor,NA,158.214,0.0941728,0.00673944,0.127373,0
27000000,Dendrolagus_bennettianus,Dorcopsis_atrata,148.897,0.109433,0.00550811,0.00823978,0
28000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0822139,-0.00789529,0.0477073,0
28000000,Dendrolagus_scottae,NA,162.501,0.162946,-0.00225367,0.111804,0
28000000,Petrogale_lateralis,NA,163.614,0.203018,0.0125478,0.19493,0
28000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,145.375,0.164256,-0.00428205,0.0173877,0
