generation,N_shifts,logPrior,logLik,eventRate,acceptRate
539000000,5,30.6656,-889.144,1.85522,0.416133
540000000,6,37.9035,-883.754,4.83651,0.407013
541000000,7,46.0878,-882.153,2.0356,0.458403
542000000,5,26.2657,-874.795,6.75648,0.411313
543000000,3,21.0018,-879.032,1.06833,0.428867
544000000,2,18.4672,-886.796,0.301645,0.435729
545000000,4,22.5069,-880.007,3.5528,0.461021
546000000,8,46.9744,-874.717,7.13782,0.426295
547000000,3,22.2424,-878.762,0.691095,0.423838
548000000,3,14.8902,-886.876,2.76986,0.430455
549000000,5,30.8043,-874.193,2.1281,0.44146
550000000,1,10.7855,-894.123,1.1771,0.425618
551000000,7,42.5486,-882.262,2.43766,0.435531
552000000,5,33.2892,-884.872,0.697195,0.462809
553000000,3,21.7124,-880.427,1.65432,0.417708
554000000,3,21.2042,-873.642,2.22494,0.42633
555000000,3,19.4494,-874.58,3.04234,0.388422
556000000,7,34.6239,-876.228,3.06033,0.417994
557000000,5,33.3868,-878.202,3.24521,0.454695
558000000,5,30.8382,-883.333,0.801337,0.422099
559000000,4,24.2971,-874.775,3.94252,0.43163
560000000,10,57.697,-881.751,6.50857,0.442826
561000000,6,35.7268,-874.382,4.32946,0.418328
562000000,7,43.1373,-876.962,3.88393,0.428468
563000000,3,23.2864,-877.92,1.57537,0.441041
564000000,3,21.3482,-881.19,3.0217,0.438157
565000000,4,18.9066,-893.372,2.52874,0.404924
566000000,4,23.8215,-873.909,1.41391,0.414287
567000000,6,39.0191,-872.514,1.49358,0.406266
568000000,3,23.0327,-879.344,1.24984,0.42187
569000000,4,25.0557,-876.887,1.98299,0.458654
570000000,7,34.8411,-873.079,6.20614,0.448696
571000000,5,27.5484,-878.961,3.86869,0.459035
572000000,4,25.7251,-872.075,1.35928,0.442256
573000000,6,35.3273,-877.497,5.15678,0.456425
574000000,4,25.7485,-881.054,2.41073,0.436339
575000000,4,25.6947,-879.711,1.69488,0.440495
576000000,5,28.3656,-874.538,2.74635,0.457747
577000000,4,24.1408,-876.817,4.63637,0.400557
578000000,3,15.9119,-886.234,2.87272,0.446618
579000000,3,21.9989,-895.383,2.55759,0.431107
580000000,3,20.0744,-875.575,0.618027,0.445214
581000000,4,24.5488,-876.018,2.88699,0.370917
582000000,2,17.6628,-887.793,0.365572,0.422273
583000000,3,18.5468,-882.378,2.71254,0.454461
584000000,3,18.9309,-884.798,1.62574,0.412778
585000000,4,21.9925,-879.864,3.33166,0.428209
586000000,3,20.2963,-878.84,1.8883,0.435836
587000000,7,38.7885,-875.232,1.40856,0.406767
588000000,6,34.4684,-892.125,3.04452,0.443812
589000000,5,32.5854,-880.804,1.35247,0.447846
590000000,5,31.2232,-890.199,3.82029,0.460948
591000000,3,20.5164,-879.67,2.35747,0.445176
592000000,4,24.1093,-879.634,2.14966,0.428897
593000000,7,40.4964,-882.003,2.83847,0.456292
594000000,2,14.386,-884.067,2.25595,0.411634
595000000,2,15.1196,-888.995,0.351473,0.432651
596000000,3,20.9962,-878.432,1.67975,0.440208
597000000,3,20.2811,-887.203,1.10011,0.453826
598000000,3,20.5916,-879.29,1.68543,0.42557
599000000,1,10.9159,-897.726,0.493975,0.432103
600000000,3,21.338,-887.825,2.58225,0.438453
601000000,5,26.1822,-876.781,2.44674,0.428737
602000000,6,34.8738,-890.845,4.18636,0.45226
603000000,4,26.5342,-876.957,1.92988,0.453438
604000000,3,22.1588,-881.653,1.96053,0.415905
605000000,3,20.8847,-888.491,2.09249,0.462072
606000000,8,41.376,-876.658,4.36531,0.433067
607000000,5,26.9076,-882.237,4.43921,0.425781
608000000,2,12.6867,-895.603,2.24784,0.419281
609000000,4,23.8339,-874.963,2.8357,0.41313
610000000,3,19.6132,-879.157,1.69678,0.437975
611000000,6,25.9839,-867.814,5.66711,0.4531
612000000,3,19.3563,-878.368,1.40719,0.44017
613000000,1,12.1514,-893.178,0.84363,0.448803
614000000,3,22.0263,-881.241,0.578619,0.453683
615000000,4,22.8213,-877.339,2.45823,0.431557
616000000,4,26.2804,-878.579,2.18984,0.426588
617000000,2,13.6041,-891.552,1.19585,0.420635
618000000,3,18.6652,-891.663,2.24844,0.440259
619000000,2,15.7733,-891.64,1.29167,0.421247
620000000,3,20.7938,-883.192,1.57335,0.448736
621000000,5,31.141,-880.393,2.19236,0.433416
622000000,4,22.1984,-877.897,2.29935,0.428068
623000000,4,23.7068,-878.742,2.26034,0.428274
624000000,2,13.7326,-887.552,1.49184,0.439717
625000000,8,38.9024,-872.736,4.42868,0.459253
626000000,3,21.7721,-880.512,1.7043,0.427529
627000000,5,26.7785,-875.28,1.93317,0.415647
628000000,4,19.6116,-875.347,1.38871,0.44397
629000000,5,28.5258,-877.593,4.14945,0.401852
630000000,6,35.7199,-877.061,1.88084,0.405843
631000000,4,24.4555,-882.911,2.58239,0.445128
632000000,4,25.8638,-876.66,2.14479,0.415819
633000000,4,25.808,-877.125,2.41203,0.430362
634000000,6,30.4617,-878.958,4.48003,0.462508
635000000,3,21.4295,-890.822,1.39908,0.411534
636000000,5,25.7578,-873.376,2.22839,0.466196
637000000,4,26.072,-892.726,1.89144,0.439794
638000000,7,32.2933,-876.069,3.60523,0.456762
639000000,3,21.1963,-877.502,2.40201,0.460884
640000000,4,24.1166,-876.657,3.68126,0.436983
641000000,2,16.9354,-883.225,1.15759,0.439966
642000000,3,17.6796,-884.335,2.63387,0.411171
643000000,2,13.9443,-889.396,1.66901,0.43612
644000000,3,18.974,-878.756,2.83843,0.431884
645000000,2,15.9574,-885.714,2.49383,0.451154
646000000,9,43.9086,-873.113,4.28512,0.430964
647000000,4,25.676,-879.097,2.54139,0.432141
648000000,4,23.5441,-882.451,5.21996,0.443922
649000000,4,27.2878,-879.024,3.38,0.409659
650000000,3,20.9789,-882.725,0.570224,0.448631
651000000,1,10.7492,-893.696,1.96878,0.443598
652000000,3,20.5731,-884.007,1.27339,0.428747
653000000,3,22.2386,-882.935,0.992907,0.429047
654000000,4,29.9199,-878.158,1.15816,0.425947
655000000,4,25.4517,-883.524,3.31396,0.451089
656000000,4,27.8543,-878.362,1.27014,0.450526
657000000,5,30.7908,-882.814,2.20417,0.455774
658000000,4,29.42,-880.507,1.17963,0.439655
659000000,5,34.1763,-887.001,1.55742,0.421776
660000000,4,23.8709,-876.725,2.94679,0.43808
661000000,5,27.4721,-884.12,3.40147,0.456963
662000000,1,12.7219,-892.707,0.059144,0.454157
663000000,5,33.1178,-883.481,1.98019,0.42097
664000000,5,30.5416,-869.075,2.77464,0.420719
665000000,5,30.6857,-878.986,2.83133,0.434775
666000000,4,27.6899,-878.567,1.04648,0.413464
667000000,3,20.9551,-882.12,1.52963,0.452406
668000000,1,10.5415,-894.837,1.69487,0.431794
669000000,3,24.2352,-881.496,0.876284,0.422292
670000000,5,32.6279,-878.614,2.06958,0.446238
671000000,3,21.5839,-879.747,0.889279,0.445137
672000000,5,33.6242,-874.811,2.67149,0.420892
673000000,3,21.7886,-883.242,2.15365,0.440486
674000000,6,29.2608,-885.751,4.37588,0.457513
675000000,8,47.3026,-879.716,3.09121,0.451416
676000000,8,43.4806,-866.182,6.45628,0.438056
677000000,4,25.1913,-875.875,1.40422,0.455892
678000000,4,28.116,-873.975,1.79512,0.428066
679000000,7,40.2991,-882.194,3.09417,0.439619
680000000,1,11.3369,-895.537,0.663467,0.44196
681000000,9,42.8808,-879.601,3.32553,0.437531
682000000,3,18.9748,-876.973,1.90858,0.461644
683000000,4,26.7833,-881.576,1.10167,0.437412
684000000,4,26.0034,-873.296,1.72831,0.415219
685000000,4,28.4657,-876.167,1.34952,0.444508
686000000,4,21.6915,-883.812,1.15004,0.440773
687000000,5,25.3415,-870.777,3.32198,0.43203
688000000,5,30.5134,-880.126,3.33457,0.436242
689000000,7,36.8673,-890.6,4.42741,0.397479
690000000,3,21.5886,-882.931,1.88671,0.462993
691000000,5,18.4681,-869.997,2.85872,0.438994
692000000,3,16.5301,-874.055,4.0735,0.421673
693000000,4,26.2256,-874.93,2.90772,0.437599
694000000,7,39.1496,-891.9,3.6386,0.44249
695000000,6,35.3885,-880.456,1.91201,0.457247
696000000,4,23.8995,-879.986,1.95375,0.451151
697000000,4,26.6177,-873.304,1.55307,0.435034
698000000,4,23.9632,-877.698,3.26005,0.461748
699000000,2,14.7858,-887.508,3.43953,0.439511
700000000,5,33.7016,-874.085,3.3922,0.412447
701000000,4,21.1099,-880.837,3.29047,0.426764
702000000,4,24.4919,-877.547,2.24598,0.430358
703000000,4,27.0849,-882.052,2.61085,0.427265
704000000,4,24.0018,-880.15,2.9996,0.451672
705000000,6,34.4799,-873.594,3.22525,0.428362
706000000,5,26.7261,-884.331,3.18961,0.399849
707000000,5,28.9129,-879.034,3.92932,0.442601
708000000,3,20.1498,-877.741,1.84652,0.444689
709000000,5,24.3617,-876.328,3.40444,0.444779
710000000,5,28.2435,-877.427,3.23853,0.460399
711000000,5,23.5985,-875.286,4.28294,0.459357
712000000,3,12.7713,-872.094,5.85422,0.460432
713000000,3,18.2136,-885.099,1.57347,0.404591
714000000,2,16.8731,-883.166,1.78091,0.437947
715000000,5,32.8848,-879.569,2.31071,0.428844
716000000,3,21.0632,-877.333,2.17579,0.438171
717000000,3,20.8957,-882.671,2.28207,0.404012
718000000,4,29.4937,-876.877,0.664517,0.445952
719000000,5,26.5065,-875.804,4.24781,0.437868
720000000,7,38.8801,-878.272,3.54496,0.415693
721000000,4,24.2045,-878.297,3.40029,0.426727
722000000,6,35.8192,-885.506,2.48279,0.431167
723000000,2,15.9452,-891.29,2.05919,0.444037
724000000,2,17.0574,-893.136,1.1202,0.453989
725000000,4,25.6316,-869.35,2.31704,0.465143
726000000,3,22.7715,-880.129,0.934751,0.438288
727000000,4,26.9539,-882.125,3.04315,0.460218
728000000,8,42.7205,-868.024,2.32697,0.449274
729000000,5,26.9195,-874.364,3.60755,0.449109
730000000,2,14.6473,-892.749,2.26883,0.4434
731000000,5,25.8028,-873.53,4.1603,0.440072
732000000,4,27.3016,-882.797,2.16356,0.459149
733000000,3,18.4559,-880.64,2.70872,0.453833
734000000,3,17.1116,-875.804,1.11883,0.431966
735000000,3,19.8907,-893.59,1.66422,0.422967
736000000,5,25.9569,-874.73,3.19579,0.46071
737000000,4,23.825,-881.878,3.43793,0.459007
738000000,6,37.2632,-876.474,3.48072,0.408843
739000000,3,21.0939,-884.298,1.57666,0.418459
740000000,7,35.1923,-887.761,7.08972,0.440651
741000000,3,23.6769,-877.482,1.5882,0.459974
742000000,5,27.9177,-878.316,2.85656,0.456055
743000000,2,16.566,-885.044,1.0124,0.452868
744000000,3,23.4146,-875.792,1.46822,0.43058
745000000,3,22.9745,-884.723,1.23238,0.468941
746000000,3,22.3458,-882.796,1.11287,0.415732
747000000,3,20.6929,-878.406,2.73123,0.427714
748000000,3,21.1746,-878.869,1.10945,0.399467
749000000,4,24.7186,-884.807,4.63837,0.418899
750000000,3,21.1146,-881.554,0.495632,0.447716
751000000,4,24.8262,-877.458,1.88888,0.424181
752000000,9,46.5719,-880.41,4.11585,0.445429
753000000,6,30.9505,-877.297,6.89641,0.451155
754000000,1,11.4399,-892.717,1.7379,0.419914
755000000,8,37.0786,-888.624,4.86181,0.43216
756000000,3,21.1191,-886.998,3.22639,0.443487
757000000,7,41.9071,-876.825,3.01404,0.447111
758000000,4,23.9913,-876.462,3.20944,0.430252
759000000,8,44.5736,-877.425,5.2948,0.447928
760000000,4,21.0023,-878.512,3.59694,0.455856
761000000,5,28.4234,-878.502,2.688,0.446849
762000000,2,16.9157,-886.947,0.998187,0.44161
763000000,4,24.2067,-870.529,2.45618,0.455007
764000000,3,21.2316,-873.867,1.87345,0.441985
765000000,3,22.1806,-878.468,1.20406,0.446307
766000000,4,27.8173,-877.359,0.635731,0.458267
767000000,1,12.3656,-892.832,0.717113,0.424216
768000000,1,11.6871,-893.827,1.40099,0.407623
769000000,3,21.5386,-879.214,3.33067,0.457751
770000000,3,19.0516,-882.406,1.44827,0.441703
771000000,4,21.0181,-885.688,3.69951,0.412147
772000000,4,27.4259,-878.137,2.12352,0.451952
773000000,5,32.9316,-872.538,1.10538,0.397002
774000000,3,22.253,-876.341,2.22265,0.455987
775000000,4,20.4982,-881.751,4.21704,0.454327
776000000,3,22.6716,-885.348,1.44265,0.42238
777000000,4,27.2281,-878.684,2.93682,0.461649
778000000,4,21.9235,-882.49,4.05386,0.433952
779000000,3,22.6021,-876.744,1.43598,0.424827
780000000,4,26.2247,-879.221,1.95931,0.457765
781000000,7,44.7124,-879.357,2.01234,0.43158
782000000,1,10.7603,-896.014,1.24666,0.443321
783000000,5,35.4288,-884.639,1.39335,0.442126
784000000,5,29.1299,-879.968,3.24721,0.421479
785000000,6,35.1923,-871.562,2.79896,0.454694
786000000,4,23.5062,-879.523,2.16646,0.442063
787000000,3,21.1365,-881.721,2.80647,0.440309
788000000,3,15.1145,-885.819,4.64097,0.439786
789000000,4,26.1822,-873.095,2.39316,0.445522
790000000,4,23.422,-882.5,3.60822,0.429183
791000000,4,25.4943,-877.053,0.794217,0.428358
792000000,7,38.9809,-868.257,3.67109,0.448072
793000000,4,22.9464,-875.6,1.80526,0.44568
794000000,3,18.3042,-875.554,3.69784,0.41119
795000000,6,32.8709,-872.517,2.55934,0.429218
796000000,5,20.304,-874.574,5.37187,0.457898
797000000,4,27.6164,-876.98,1.86072,0.428334
798000000,1,5.87955,-893.597,3.7368,0.4461
799000000,7,36.9637,-877.037,1.91204,0.400507
800000000,3,19.6524,-877.698,1.47473,0.444263
801000000,5,29.2214,-875.574,5.37515,0.457967
802000000,3,19.367,-879.491,4.11121,0.408341
803000000,5,30.5808,-880.288,2.70475,0.448936
804000000,2,16.7873,-882.56,0.795169,0.459532
805000000,8,47.1518,-875.323,5.16482,0.438838
806000000,4,25.9913,-877.135,2.4411,0.412439
807000000,5,29.6509,-876.529,3.27777,0.400135
808000000,4,23.4428,-877.177,3.08055,0.409998
809000000,3,20.7938,-887.273,1.2624,0.458208
810000000,4,27.16,-883.214,0.934891,0.447064
811000000,3,19.9965,-875.833,2.85864,0.433671
812000000,7,35.2063,-877.12,3.43771,0.407928
813000000,2,16.5871,-887.435,0.797997,0.459025
814000000,6,30.1853,-881.933,5.48762,0.423994
815000000,3,21.1477,-876.806,0.818764,0.465869
816000000,6,37.9373,-879.016,2.95063,0.419511
817000000,4,23.8061,-880.933,2.92843,0.446515
818000000,4,27.1956,-875.946,2.35975,0.44748
819000000,5,21.196,-879.86,4.73117,0.434343
820000000,5,29.9565,-884.048,2.34569,0.459187
821000000,4,22.1158,-879.378,2.44617,0.445148
822000000,4,25.475,-880.948,1.37997,0.420164
823000000,5,30.7468,-880.342,3.15508,0.420463
824000000,2,14.8676,-900.503,0.76315,0.414496
825000000,4,22.4197,-873.922,1.50754,0.416028
826000000,2,12.4202,-895.578,1.72289,0.412463
827000000,4,29.0901,-879.187,1.75849,0.458459
828000000,3,23.7158,-877.789,0.946872,0.413568
829000000,3,23.3816,-890.655,1.45088,0.448078
830000000,4,22.76,-880.843,1.92739,0.390575
831000000,2,16.3042,-888.869,0.757284,0.440846
832000000,7,37.7119,-881.706,3.71357,0.417159
833000000,4,21.7457,-878.068,2.04232,0.445252
834000000,5,28.0722,-878.329,1.63884,0.464177
835000000,4,23.4905,-872.99,2.2568,0.46344
836000000,2,17.2274,-887.221,0.392276,0.439901
837000000,4,25.5395,-878.266,2.76762,0.446325
838000000,5,27.6919,-872.393,3.82392,0.455042
839000000,3,11.3046,-876.181,2.85351,0.457716
840000000,4,27.2676,-878.848,0.815511,0.454771
841000000,6,34.2401,-886.714,3.9527,0.416954
842000000,3,21.0955,-890.824,1.3437,0.445449
843000000,3,17.6598,-872.913,2.9957,0.414024
844000000,3,17.8999,-884.856,1.9407,0.417606
845000000,1,10.058,-898.068,0.27398,0.395415
846000000,4,23.4397,-874.406,2.59048,0.451165
847000000,3,20.3961,-874.252,2.12006,0.437652
848000000,4,27.4754,-878.451,2.25944,0.415644
849000000,4,21.8843,-881.375,1.88331,0.456323
850000000,5,27.8041,-879.235,5.43234,0.460251
851000000,7,35.2094,-878.655,2.92823,0.460336
852000000,3,21.5357,-881.685,1.96363,0.428106
853000000,4,28.7205,-886.576,1.44707,0.420366
854000000,7,37.2193,-884.4,5.33616,0.461571
855000000,3,19.7136,-880.315,2.71516,0.447957
856000000,3,22.3189,-884.276,1.57892,0.450712
857000000,4,25.663,-877.228,1.93757,0.466274
858000000,5,27.3373,-879.046,2.68253,0.455134
859000000,2,16.8453,-885.212,0.47588,0.423286
860000000,3,20.093,-879.358,2.17827,0.430717
861000000,2,14.8156,-891.699,2.21899,0.448117
862000000,2,18.2816,-883.066,0.34008,0.443042
863000000,5,29.7999,-870.63,4.06914,0.4325
864000000,6,36.7651,-880.645,2.95676,0.431603
865000000,5,36.4293,-880.254,1.56335,0.427908
866000000,1,11.0355,-894.143,1.4845,0.412179
867000000,3,21.4243,-883.419,1.72276,0.455545
868000000,4,25.4042,-873.947,0.813115,0.430262
869000000,8,38.7549,-881.297,4.95321,0.415317
870000000,3,22.2535,-885.053,1.63671,0.457239
871000000,2,15.7675,-889.218,2.24085,0.416292
872000000,3,19.7389,-889.998,2.12215,0.437148
873000000,3,19.5442,-879.299,2.44206,0.435495
874000000,4,24.8697,-871.384,2.45719,0.455671
875000000,1,9.96602,-896.648,1.9434,0.408482
876000000,6,37.5246,-882.601,3.57473,0.412589
877000000,3,20.4202,-878.036,1.47702,0.437436
878000000,6,33.077,-881.439,4.52987,0.421381
879000000,5,31.6631,-876.632,2.62744,0.424338
880000000,5,30.2299,-882.476,1.87845,0.423632
881000000,2,13.2542,-886.299,0.890839,0.448209
882000000,8,40.5825,-878.397,4.82346,0.445227
883000000,7,43.0618,-880.394,3.31679,0.451919
884000000,6,37.1739,-881.831,3.44785,0.445674
885000000,4,22.0899,-874.727,3.18078,0.41516
886000000,7,41.9652,-875.6,2.32686,0.423134
887000000,7,41.5907,-872.186,3.51936,0.412407
888000000,3,20.8898,-884.615,1.87954,0.447487
889000000,3,18.7423,-870.052,1.19646,0.436241
890000000,3,20.5788,-874.788,2.13122,0.419974
891000000,3,20.3466,-897.578,2.51125,0.456032
892000000,5,29.7798,-880.312,2.31886,0.414189
893000000,3,20.5981,-878.657,2.57056,0.45606
894000000,4,22.7589,-885.466,2.08286,0.419963
895000000,6,30.6358,-883.495,7.08148,0.443983
896000000,8,45.484,-879.799,4.45609,0.46213
897000000,4,25.7755,-873.549,1.93468,0.43565
898000000,7,44.6591,-874.093,2.1469,0.454696
899000000,3,21.9404,-879.251,2.23346,0.429831
900000000,2,18.826,-895.484,0.352519,0.440883
901000000,2,16.0268,-889.194,1.34751,0.46103
902000000,3,23.5739,-889.241,1.27737,0.438789
903000000,3,16.5355,-880.432,1.77818,0.435319
904000000,3,22.5106,-879.407,1.21217,0.452089
905000000,5,32.5787,-874.713,1.73338,0.439053
906000000,3,23.6359,-879.567,1.07634,0.390944
907000000,3,21.7947,-877.858,1.56605,0.448005
908000000,4,24.8596,-875.765,3.63114,0.432313
909000000,4,24.892,-869.892,2.11731,0.436016
910000000,2,13.1824,-882.533,0.888864,0.407909
911000000,6,37.606,-876.896,2.20456,0.448441
912000000,2,16.3475,-881.939,1.78464,0.430966
913000000,8,45.1899,-883.551,3.47676,0.361039
914000000,3,21.5834,-876.729,2.1928,0.430473
915000000,3,18.3163,-875.571,2.64908,0.445997
916000000,4,25.9149,-872.514,2.31935,0.408958
917000000,5,28.4703,-879.609,2.7651,0.436953
918000000,3,19.3019,-876.685,3.18608,0.459797
919000000,3,18.3768,-884.825,2.3489,0.451753
920000000,6,32.0321,-892.325,4.14264,0.423837
921000000,4,22.4826,-886.161,5.38292,0.40465
922000000,1,12.0723,-892.309,0.162106,0.454689
923000000,4,25.5489,-877.253,3.3961,0.456529
924000000,5,30.1095,-875.916,2.77931,0.429859
925000000,1,11.6393,-893.872,1.09333,0.402288
926000000,6,34.1729,-875.482,2.4336,0.428392
927000000,4,23.827,-871.648,2.17061,0.450196
928000000,4,24.8765,-880.786,3.31208,0.433581
929000000,6,37.1728,-876.199,2.42723,0.428262
930000000,4,26.484,-881.643,3.80634,0.452008
931000000,4,23.9181,-879.854,4.33151,0.4651
932000000,5,30.4383,-881.307,2.13838,0.415865
933000000,5,31.4937,-876.894,3.9468,0.442261
934000000,3,23.0085,-884.315,0.715786,0.415809
935000000,2,16.8104,-883.848,1.83073,0.448108
936000000,5,31.8371,-885.779,1.43713,0.414557
937000000,4,27.4558,-876.433,2.5709,0.448469
938000000,5,22.4702,-880.551,6.67026,0.449719
939000000,3,16.8534,-878.804,2.37616,0.462933
940000000,6,37.2873,-879.8,2.93894,0.427274
941000000,4,25.6596,-879.726,2.77369,0.42075
942000000,5,32.9958,-880.238,2.6712,0.417538
943000000,4,27.3855,-874.386,2.27447,0.433474
944000000,3,18.6691,-887.627,2.3036,0.459688
945000000,5,28.6397,-879.422,2.28321,0.464892
946000000,5,26.3084,-879.143,2.77145,0.433366
947000000,3,22.8445,-879.337,1.27756,0.456668
948000000,5,30.522,-881.185,1.95799,0.428709
949000000,1,10.6571,-894.847,1.76065,0.408722
950000000,6,33.5821,-882.522,3.32431,0.418488
951000000,4,27.8206,-877.788,1.99822,0.434378
952000000,4,26.9791,-880.357,2.50914,0.458599
953000000,3,19.7365,-875.838,0.714434,0.435223
954000000,4,22.6833,-872.92,4.37689,0.461469
955000000,1,11.7471,-894.243,1.16259,0.458037
956000000,6,37.5218,-875.183,2.28246,0.419931
957000000,4,26.9578,-877.817,1.73408,0.407492
958000000,2,16.8819,-885.424,1.47397,0.44025
959000000,3,20.8438,-880.268,1.74195,0.426429
960000000,6,32.2465,-875.687,4.80947,0.409801
961000000,4,24.0293,-875.758,1.17689,0.454706
962000000,5,30.1767,-878.914,2.90998,0.435934
963000000,4,24.8437,-873.627,3.40896,0.395232
964000000,5,28.7321,-876.486,4.58869,0.420835
965000000,6,31.9353,-869.758,4.20571,0.430282
966000000,5,26.3304,-892.733,3.4755,0.431563
967000000,3,22.8299,-879.853,1.43184,0.425683
968000000,2,16.6326,-885.955,2.06109,0.387279
969000000,6,28.7764,-875.597,2.6503,0.44925
970000000,6,26.6908,-884.539,4.2245,0.460828
971000000,5,28.5407,-875.61,1.81623,0.4613
972000000,4,23.0432,-881.02,3.09958,0.436721
973000000,7,34.9857,-877.812,7.24907,0.434684
974000000,6,29.7424,-881.846,2.97507,0.402592
975000000,3,20.4034,-882.558,3.03697,0.435511
976000000,5,28.6962,-871.543,5.37662,0.417652
977000000,6,34.7781,-876.988,1.78508,0.45563
978000000,7,36.2665,-877.754,4.6682,0.42277
979000000,4,28.0852,-881.108,2.47824,0.426036
980000000,3,22.2571,-884.856,0.770507,0.454453
981000000,4,25.2558,-888.689,1.30876,0.460616
982000000,4,26.1933,-881.524,1.82133,0.459789
983000000,5,31.1731,-876.834,3.27349,0.437618
984000000,1,11.8519,-893.104,0.387163,0.456267
985000000,3,24.5566,-887.237,1.03567,0.420905
986000000,5,26.727,-877.991,3.2794,0.454871
987000000,10,54.7121,-876.83,6.68505,0.393431
988000000,3,20.5338,-881.797,2.44225,0.440367
989000000,4,28.4294,-879.347,1.22371,0.401667
990000000,3,18.9685,-876.282,3.35226,0.432862
991000000,3,18.839,-880.911,3.34882,0.428191
992000000,4,24.6352,-875.623,2.65113,0.405757
993000000,7,41.2676,-879.325,3.81742,0.416984
994000000,7,37.0522,-867.077,3.19622,0.445047
995000000,3,21.1522,-879.399,1.58418,0.430086
996000000,3,20.1905,-880.102,1.51355,0.425249
997000000,6,29.689,-873.903,5.32622,0.446197
998000000,4,24.5941,-885.97,2.90617,0.442544
999000000,3,21.2452,-887.739,1.61844,0.462456
